2024-12-24 18:06:04,472 - Norm2 (epsilon): 100
2024-12-24 18:06:04,472 - Optimization parameters:
2024-12-24 18:06:04,472 - epsilon (Frobenius norm constraint): 100
2024-12-24 18:06:04,473 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-24 18:06:04,473 - lr (Learning rate): 0.01
2024-12-24 18:06:04,473 - outer_num_steps (Number of outer optimization steps): 300
2024-12-24 18:06:04,473 - inner_num_steps (Number of inner optimization steps): 500
2024-12-24 18:06:04,473 - outer_dis_num (Display loss every outer_dis_num steps): 1
2024-12-24 18:06:04,473 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-24 18:08:31,981 - Step 107, RSE_E: 0.041041020303964615, Loss_X_Ours: 99.9999008178711, normE: 100.0
2024-12-24 18:08:33,373 - Step 108, RSE_E: 0.05004604905843735, Loss_X_Ours: 100.00009155273438, normE: 100.0
2024-12-24 18:08:34,786 - Step 109, RSE_E: 0.05360957607626915, Loss_X_Ours: 99.9998779296875, normE: 100.0
2024-12-24 18:08:36,186 - Step 110, RSE_E: 0.04768376052379608, Loss_X_Ours: 99.99979400634766, normE: 100.0
2024-12-24 18:08:37,575 - Step 111, RSE_E: 0.04271387308835983, Loss_X_Ours: 100.00015258789062, normE: 99.99999237060547
2024-12-24 18:08:38,970 - Step 112, RSE_E: 0.04807799682021141, Loss_X_Ours: 99.99979400634766, normE: 99.99999237060547
2024-12-24 18:08:40,393 - Step 113, RSE_E: 0.037415388971567154, Loss_X_Ours: 99.9999008178711, normE: 100.00000762939453
2024-12-24 18:08:41,780 - Step 114, RSE_E: 0.05517025664448738, Loss_X_Ours: 100.00000762939453, normE: 100.0
2024-12-24 18:08:43,172 - Step 115, RSE_E: 0.04352148249745369, Loss_X_Ours: 99.99992370605469, normE: 100.00000762939453
2024-12-24 18:08:44,266 - Step 116, RSE_E: 0.0477575808763504, Loss_X_Ours: 99.99999237060547, normE: 100.00000762939453
2024-12-24 18:08:45,668 - Step 117, RSE_E: 0.023366138339042664, Loss_X_Ours: 100.00028991699219, normE: 100.0
2024-12-24 18:08:47,058 - Step 118, RSE_E: 0.04402753710746765, Loss_X_Ours: 100.000244140625, normE: 100.0
2024-12-24 18:08:48,443 - Step 119, RSE_E: 0.04893901199102402, Loss_X_Ours: 99.99993133544922, normE: 100.0
2024-12-24 18:08:49,837 - Step 120, RSE_E: 0.05679839476943016, Loss_X_Ours: 100.00006103515625, normE: 100.0
2024-12-24 18:08:51,242 - Step 121, RSE_E: 0.10549306869506836, Loss_X_Ours: 100.0000991821289, normE: 100.00000762939453
2024-12-24 18:08:52,630 - Step 122, RSE_E: 0.08619570732116699, Loss_X_Ours: 100.00000762939453, normE: 100.00000762939453
2024-12-24 18:08:54,029 - Step 123, RSE_E: 0.06287769973278046, Loss_X_Ours: 99.99993896484375, normE: 100.0
2024-12-24 18:08:55,448 - Step 124, RSE_E: 0.05853588134050369, Loss_X_Ours: 100.00019073486328, normE: 99.99999237060547
2024-12-24 18:08:56,264 - Step 125, RSE_E: 0.03149814531207085, Loss_X_Ours: 100.00016784667969, normE: 100.0
2024-12-24 18:08:56,822 - Step 126, RSE_E: 0.027714703232049942, Loss_X_Ours: 100.0000228881836, normE: 100.0
2024-12-24 18:08:58,218 - Step 127, RSE_E: 0.03269514814019203, Loss_X_Ours: 100.00018310546875, normE: 100.0
2024-12-24 18:08:59,635 - Step 128, RSE_E: 0.02751706913113594, Loss_X_Ours: 99.99996185302734, normE: 100.0
